,name,+-10%,+-20%,+-30%,features,target,street,mse,min_samples_leaf,path
0,2020-12-10 23_53_25,20.83333333333333,43.452380952380956,68.45238095238095,"['weekday', 'weekofyear', 'month', 'year', 'time', 'mean_taux_occupation_past_week', 'tmin', 'tmax', 'confin_0', 'confin_1', 'confin_2', 'couvrefeu', 'ferie', 'taux_occupation_sae']",Taux d'occupation,sts,5.744065983531081,10,C:\Users\ihebe\OneDrive\Bureau\BCG\sts\Taux d_occupation\best\2020-12-10 23_53_25
